Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.24","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6226","Valeur","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.335","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6226","Valeur","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.794","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.314","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.921","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.648","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.111","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","3.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","2.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","1.7","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","1.8","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2017","2017","millions","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2018","2018","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2019","2019","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","428","Lettonie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2020","2020","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.018","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.032","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.847","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.903","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","1.27","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.685","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.229","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.84","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.901","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.092","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","97.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","96.9","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","96.7","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","96.8","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2017","2017","millions","4.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2018","2018","millions","4.7","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2019","2019","millions","4.8","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","430","Libéria","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2020","2020","millions","4.9","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.003","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.042","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.039","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.099","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.368","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.702","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.343","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.834","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.67","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.086","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","3.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","2.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","1.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","1.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2017","2017","millions","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2018","2018","millions","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2019","2019","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","440","Lituanie","6132","Valeur","7006","Number of people unable to afford a healthy diet (million)","2020","2020","millions","0","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.492","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.627","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.661","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.208","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.656","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.28","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.53","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.762","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6226","Valeur","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.056","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","0.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","442","Luxembourg","6121","Valeur","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","0.4","E","Valeur estimée"
