Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","524","Népal","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","13405.797","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","14777.629","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","23638.57","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","524","Népal","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5666.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6480.532","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3193.665","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","3286.867","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2592.801","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","558","Nicaragua","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3624.78","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","21737.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","11021.796","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","10716.126","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","17965.903","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","562","Niger","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3511.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","193495.907","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","97662.955","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","95832.952","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","96361.295","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","566","Nigéria","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","94525.016","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1.869","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","0.912","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","0.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0.905","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","570","Nioué","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","0.713","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","5277.392","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2658.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2618.422","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","961.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","578","Norvège","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","4343.569","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","284.349","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","142.434","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","141.915","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","82.17","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","540","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","194.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4746.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2333.541","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","2412.711","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","636.894","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","554","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","4068.924","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4541.854","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","2960.916","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1580.938","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","762.22","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","512","Oman","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3874.042","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","40127.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","19823.359","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","20303.726","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","32920.646","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","800","Ouganda","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","9942.312","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","31945.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","860","Ouzbékistan","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","15980.735","X","Ciffre de sources internationales",""
